Content,UniqueID,CSVFilename
"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",rawdata_5627,rawdata_5627.csv
"He died in Springport, New York in 1815.",rawdata_5628,rawdata_5628.csv
"Through his son Timothy Bush, Jr., who was also a blacksmith, descended two American Presidents -George H. W. Bush and George W. Bush.",rawdata_5629,rawdata_5629.csv
Bush was a soldier in the French and Indian Wars and a Captain in the American Revolution and is the great-great-great-great-great grandfather of president George W. Bush.,rawdata_5630,rawdata_5630.csv
"They had five children after which they relocated to Norwich, Vermont where Bush was a Captain of a militia company.",rawdata_5631,rawdata_5631.csv
"Anne Hutchinson (July 17, 1591 - August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",rawdata_5632,rawdata_5632.csv
"Eventually, John Winthrop decided to take Hutchinson out of power before her influence became too strong among the community's men.",rawdata_5633,rawdata_5633.csv
After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,rawdata_5634,rawdata_5634.csv
"After many football insiders criticized Manning for being 0-3 in the playoffs, he won his first NFL playoff game against the Denver Broncos on January 4, 2004.",rawdata_5635,rawdata_5635.csv
Manning's Passer Rating in the Colts' playoff games against the Broncos and Kansas City Chiefs was a perfect 158.3.,rawdata_5636,rawdata_5636.csv
"He coached at Winston-Salem State University from 1946 to 1993, compiling a 828-447 record.",rawdata_5637,rawdata_5637.csv
He shared the honor with Tennessee Titans quarterback Steve McNair.,rawdata_5638,rawdata_5638.csv
"However, he posted the third lowest passer rating of his career - 35.5 - in the AFC title game against the New England Patriots, throwing four interceptions in a 24-14 loss.",rawdata_5639,rawdata_5639.csv
"He put up even more impressive numbers in his last season (3,819 yards, 36 touchdowns) and finished second in Heisman Trophy voting to The University of Michigan's Charles Woodson, although he was unable to beat arch rival University of Florida for the fourth consecutive time.",rawdata_5640,rawdata_5640.csv
"His mother Jacqueline Kennedy was married to Greek shipping tycoon Aristotle Onassis from 1968 until Onassis's death in 1975, when John was 14 years old.",rawdata_5641,rawdata_5641.csv
"By most accounts, Aristotle Onassis did not play a particularly significant role in young John's life.",rawdata_5642,rawdata_5642.csv
He graduated in 1983 with a bachelor's degree in history.,rawdata_5643,rawdata_5643.csv
Taylor was born with dual British and American citizenship.,rawdata_5644,rawdata_5644.csv
"Christian VII (January 29, 1749–March 13, 1808), King of Denmark and Norway, Duke of Schleswig and Holstein.",rawdata_5645,rawdata_5645.csv
"He was the son of Frederick V, King of Denmark, and his first consort Louisa, daughter of George II of Great Britain.",rawdata_5646,rawdata_5646.csv
He ultimately sank into a condition of mental stupor.,rawdata_5647,rawdata_5647.csv
"Patti was born Adela Juana Maria Patti to Italian parents in Madrid, Spain.",rawdata_5648,rawdata_5648.csv
"Symptoms during this time included paranoia, self-mutilation and hallucinations.",rawdata_5649,rawdata_5649.csv
"He became submissive to upstart Johann Friedrich Struensee, who rose steadily in power in the late 1760s.",rawdata_5650,rawdata_5650.csv
The neglected and lonely Caroline Mathilde drifted into an affair with Struensee.,rawdata_5651,rawdata_5651.csv
"However, it is widely believed that Louise was the daughter of Struensee - portrait comparisons have supported this.",rawdata_5652,rawdata_5652.csv
Struensee was arrested and executed in that same year.,rawdata_5653,rawdata_5653.csv
"Christian signed Struensee's arrest warrant with indifference, and under pressure from his paternal grandmother, Sophie Magdalene of Brandenburg-Kulmbach, who had led the movement to have the marriage dissolved.",rawdata_5654,rawdata_5654.csv
"Caroline Mathilde, retaining her title but not her children, eventually left Denmark in exile and passed her remaining days in neighbouring Celle.",rawdata_5655,rawdata_5655.csv
"She died of cancer there on May 11, 1775.",rawdata_5656,rawdata_5656.csv
"Franklin James Schaffner (May 30, 1920 – July 2, 1989) was an American film director.",rawdata_5657,rawdata_5657.csv
"Talia Shire (born April 25, 1946) is an American actress of Italian descent.",rawdata_5658,rawdata_5658.csv
"He appeared in 1953's Miss Sadie Thompson opposite Rita Hayworth, in 1954's The Caine Mutiny and the MGM musical Deep in My Heart.",rawdata_5659,rawdata_5659.csv
In 1955 Ferrer directed himself in The Shrike.,rawdata_5660,rawdata_5660.csv
"The Cockleshell Heroes followed a year later, along with The Great Man.",rawdata_5661,rawdata_5661.csv
In 1958 Ferrer appeared in I Accuse!,rawdata_5662,rawdata_5662.csv
"Ferrer also directed, but did not appear in, Return to Peyton Place in 1961 and also the re-make of State Fair in 1962.",rawdata_5663,rawdata_5663.csv
Clooney was Ferrer's third wife.,rawdata_5664,rawdata_5664.csv
"The two were married in 1953, divorced in 1961, and remarried in 1964, only to be divorced again in 1967.",rawdata_5665,rawdata_5665.csv
In 1950 Ferrer won an Academy Award for his portrayal of Cyrano de Bergerac in the 1950 film of that name.,rawdata_5666,rawdata_5666.csv
"He played Cyrano yet again in the French movie, Cyrano et D'Artagnan.",rawdata_5667,rawdata_5667.csv
Ferrer also had a recurring role as Julia Duffy's insanely wealthy Waspy father on the popular Newhart television sitcom in the U.S. in the 1980s.,rawdata_5668,rawdata_5668.csv
He also had a memorable recurring role as elegant and flamboyant attorney Reuben Marino on the soap opera Another World in the early 1980s.,rawdata_5669,rawdata_5669.csv
His nephew is the actor Jack Davenport.,rawdata_5670,rawdata_5670.csv
He flew a P-38 Lightning in the North African campaign of November 1942.,rawdata_5671,rawdata_5671.csv
"In his later years he became known as the last Australian politician to advocate, and use, capital punishment.",rawdata_5672,rawdata_5672.csv
He was educated at Skipton primary school and Ballarat Grammar: he was the last Victorian Premier not to have a university education.,rawdata_5673,rawdata_5673.csv
"On 2005-04-12, Bob Dole released his biography One Soldier's Story: A Memoir (ISBN 0060763418), which talks of his World War II experiences and his battle to survive his war injuries.",rawdata_5674,rawdata_5674.csv
"Dole took many odd-jobs around Russell as a boy, and would later work as a soda jerk in the local drug store.",rawdata_5675,rawdata_5675.csv
"He also ran unsuccessfully for the Republican Presidential nomination in 1980 and made a more serious bid for the Republican presidential nomination in 1988, losing to then-Vice President George H.W. Bush.",rawdata_5676,rawdata_5676.csv
"The contest between the two was bitter, although they differed little on issues.",rawdata_5677,rawdata_5677.csv
At one point when a newscaster was conducting a conversation with both of them he asked Dole if he had anything to say to Bush.,rawdata_5678,rawdata_5678.csv
While in the Senate he also served as chairman of the Republican National Committee from 1971 until 1973.,rawdata_5679,rawdata_5679.csv
"Dole studied Law at KU, but his studies were interrupted by the start of World War II.",rawdata_5680,rawdata_5680.csv
"Webster English Young (December 3, 1932 – December 13, 2003) was an American jazz trumpeter and cornetist.",rawdata_5681,rawdata_5681.csv
He is of three quarters Irish and one quarter French descent.,rawdata_5682,rawdata_5682.csv
"He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.",rawdata_5683,rawdata_5683.csv
He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).,rawdata_5684,rawdata_5684.csv
"As their desire for wealth grows, they discard spiritual and creative values.",rawdata_5685,rawdata_5685.csv
"Their greed leads to distrust and dishonesty, and eventually the society crumbles.",rawdata_5686,rawdata_5686.csv
"In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.",rawdata_5687,rawdata_5687.csv
He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.,rawdata_5688,rawdata_5688.csv
"She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.",rawdata_5689,rawdata_5689.csv
"During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.",rawdata_5690,rawdata_5690.csv
He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.,rawdata_5691,rawdata_5691.csv
"They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).",rawdata_5692,rawdata_5692.csv
"When she became pregnant, Barrymore proposed marriage.",rawdata_5693,rawdata_5693.csv
"But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.",rawdata_5694,rawdata_5694.csv
"White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.",rawdata_5695,rawdata_5695.csv
"His dying words were 'Die? I should say not, dear fellow'.",rawdata_5696,rawdata_5696.csv
"In 1964 she went to Reprise again, shifting the next year to Dot Records.",rawdata_5697,rawdata_5697.csv
No Barrymore would allow such a conventional thing to happen to him.,rawdata_5698,rawdata_5698.csv
"According to Errol Flynn's memoirs, film director Raoul Walsh 'borrowed' Barrymore's body after the funeral, and left his corpse propped in a chair for a drunken Flynn to discover when he returned home from The Cock and Bull bar.",rawdata_5699,rawdata_5699.csv
Other accounts of this classic Hollywood tale substitute actor Peter Lorre in the place of Walsh.,rawdata_5700,rawdata_5700.csv
He is also notable in that he is the great great great grandfather of President George W. Bush through his son Reverend James Smith Bush.,rawdata_5701,rawdata_5701.csv
"He left home during the War of 1812 amd married in Rochester on November 8, 1821, Harriet Smith the daughter of Dr. Sanford Smith and Priscilla Whipple Smith.",rawdata_5702,rawdata_5702.csv
He and his wife had seven children.,rawdata_5703,rawdata_5703.csv
"With the aid of an aunt, the young Clampett designed the first Mickey Mouse dolls for Walt Disney.",rawdata_5704,rawdata_5704.csv
She was a researcher and reporter at Thames Television [1980 to 1983].,rawdata_5705,rawdata_5705.csv
"After two years of toiling in California he began passage home, by ship, to retrieve his family in New York.",rawdata_5706,rawdata_5706.csv
"He died, however, aboard ship and was given a sea burial.",rawdata_5707,rawdata_5707.csv
"He was an African-American jazz trumpeter, bandleader, singer, and composer.",rawdata_5708,rawdata_5708.csv
"In 1962, Clampett created an animated version of the show called Beany and Cecil, which ran on ABC for five years.",rawdata_5709,rawdata_5709.csv
The business was dissolved in 1834 due to the difficulties in placing Long's locomotive designs into production.,rawdata_5710,rawdata_5710.csv
"In 1814, he was commissioned a lieutenant of engineers in the United States Army.",rawdata_5711,rawdata_5711.csv
"In March 1819 he married Martha Hodgkins of Philadelphia, Pennsylvania.",rawdata_5712,rawdata_5712.csv
"The following month, as a brevet major in the U.S. Army, he was appointed to lead an expedition through the American West, in areas acquired in the Louisiana Purchase.",rawdata_5713,rawdata_5713.csv
"The specific purpose of the voyage was to the find the sources of the Platte, Arkansas, and Red rivers.",rawdata_5714,rawdata_5714.csv
"For a time in the summer of 1823, his expedition was joined by Italian explorer Giacomo Beltrami.",rawdata_5715,rawdata_5715.csv
She is the well-meaning and patient wife of Homer.,rawdata_5716,rawdata_5716.csv
"Her most notable physical feature is her blue hair, styled into an improbably high beehive.",rawdata_5717,rawdata_5717.csv
"It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.",rawdata_5718,rawdata_5718.csv
"With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.",rawdata_5719,rawdata_5719.csv
"She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.",rawdata_5720,rawdata_5720.csv
"Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.",rawdata_5721,rawdata_5721.csv
"Her disapproving mother, Jacqueline, lives on but is rarely seen.",rawdata_5722,rawdata_5722.csv
"All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.",rawdata_5723,rawdata_5723.csv
None of the other Bouvier family members approves of Marge's marriage to Homer.,rawdata_5724,rawdata_5724.csv
"His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.",rawdata_5725,rawdata_5725.csv
Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.,rawdata_5726,rawdata_5726.csv
"He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.",rawdata_5727,rawdata_5727.csv
"He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.",rawdata_5728,rawdata_5728.csv
"Four months later, he was killed by a German sniper in World War II.",rawdata_5729,rawdata_5729.csv
"He was also the father of 3 children, including actress Drew Barrymore.",rawdata_5730,rawdata_5730.csv
"His parents divorced when John was around 6 years old in 1935, but he claimed (most likely fallaciously) to have met his father only once.",rawdata_5731,rawdata_5731.csv
"John ran away at age 17 and signed a film contract, but he repeatedly abandoned leading roles and had no major film career.",rawdata_5732,rawdata_5732.csv
"He was cremated, and the ashes were interred in the Eden Memorial Park Cemetery in Mission Hills, Los Angeles, California.",rawdata_5733,rawdata_5733.csv
"Aged 86 at death, Groucho was the longest-lived of all the Marx brothers, though younger brother Zeppo survived him by two years.",rawdata_5734,rawdata_5734.csv
Groucho did a German accent.,rawdata_5735,rawdata_5735.csv
"He was the best-known of modern Brazilian writers, with his work translated into some 30 languages and popularized in film, notably Dona Flor and her Two Husbands in 1978.",rawdata_5736,rawdata_5736.csv
"In this year, he released his first book, O País do Carnaval.",rawdata_5737,rawdata_5737.csv
"Marvin Pierce Bush (born October 22, 1956) is the youngest son of George H. W. Bush and Barbara Pierce, and brother of George W., John (Jeb), Neil and Dorothy.",rawdata_5738,rawdata_5738.csv
He is named for his maternal grandfather.,rawdata_5739,rawdata_5739.csv
He became a banker in Boston and was active in the local Democratic Party.,rawdata_5740,rawdata_5740.csv
HCC is a publicly traded insurance company on the New York Stock Exchange.,rawdata_5741,rawdata_5741.csv
"During his seventh-grade school year, Coltrane experienced three deaths in his close-knit family; he lost his aunt, his grandfather, and his father.",rawdata_5742,rawdata_5742.csv
Coltrane began playing music and practicing obsessively at about this time.,rawdata_5743,rawdata_5743.csv
"Though he was active before 1955, his prime years were between 1955 and 1967, during which time he reshaped modern jazz and influenced generations of other musicians.",rawdata_5744,rawdata_5744.csv
"He passed away from liver disease in his home in Dix Hills, New York.",rawdata_5745,rawdata_5745.csv
Jon is known in the NBA because of the courage and determination he shows on defense and in the clutch time.,rawdata_5746,rawdata_5746.csv
He is a sharp shooter from the three point range and also a very accurate free throw shooter.,rawdata_5747,rawdata_5747.csv
His nickname is Johnny B. Goode.,rawdata_5748,rawdata_5748.csv
Shortly afterwards he retired from the Army as a brevet major.,rawdata_5749,rawdata_5749.csv
"In 1874, at the age of 23, Gifford was a Lieutenant in the 2nd Battalion, 24th Foot (later the South Wales Borderers), British Army during the First Ashanti Expedition, when the following deed took place for which he was awarded the Victoria Cross:",rawdata_5750,rawdata_5750.csv
"James Arlington Wright (December 3, 1927 - March 25, 1980), was an American poet and writer.",rawdata_5751,rawdata_5751.csv
"He graduated and practiced law in a small firm which folded, then moved on to the firm of Rosenman, Colin, Kaye, Petschek and Freund, which had CBS Records as a client.",rawdata_5752,rawdata_5752.csv
"In the 1970s, Arista also had an extensive jazz line, most notably its Freedom imprint, concentrating on contemporary, sometimes avant-garde, musicians and widely praised reissues from the legendary Savoy label.",rawdata_5753,rawdata_5753.csv
"She was seen as a useful conduit for contracting an alliance between Portugal and England, after the treaty of the Pyrenees in 1659 where Portugal was arguably abandoned by France.",rawdata_5754,rawdata_5754.csv
"Following the restoration of Portuguese independence from Spain, and her father's accession to the throne on December 1, 1640, Catherine was engaged to Charles II.",rawdata_5755,rawdata_5755.csv
"Charles II married on May 3 or May 21, 1662, in Portsmouth, and her dowry brought Tangier and Bombay to British control.",rawdata_5756,rawdata_5756.csv
"She was not a particularly popular choice of queen, being a Roman Catholic, and her religion prevented her ever being crowned, since she could not take part in an Anglican service.",rawdata_5757,rawdata_5757.csv
"Despite Charles's reputation as a womaniser, Catherine never gave birth to a live heir, though she had several pregnancies, the last being in 1669.",rawdata_5758,rawdata_5758.csv
"Her position was a difficult one, as Charles continued to have children by his mistresses, but he insisted that she be treated with respect, and refused to divorce her.",rawdata_5759,rawdata_5759.csv
"Following his death, Catherine remained in England through the reign of James II of England and returned to Portugal during the joint reign of William III and Mary II.",rawdata_5760,rawdata_5760.csv
She died in Lisbon in 1705.,rawdata_5761,rawdata_5761.csv
Laurance married Mary French in 1934.,rawdata_5762,rawdata_5762.csv
"Erasmus Darwin (December 12, 1731 – April 18, 1802) trained as a physician and wrote extensively on medicine and botany, as well as poetry.",rawdata_5763,rawdata_5763.csv
"Catherine introduced, and made fashionable, the custom of drinking tea in England.",rawdata_5764,rawdata_5764.csv
"She was very popular and loved by the people, and the Queens borough of New York City was named after her.",rawdata_5765,rawdata_5765.csv
"They had four children: Frederick Dent Grant, Ulysses S. (Buck) Grant, Jr., Ellen (Nellie) Grant, and Jesse Root Grant.",rawdata_5766,rawdata_5766.csv
"Hamer erroneously nominated him as Ulysses Simpson Grant, and although Grant protested the change, it was difficult to resist the bureaucracy.",rawdata_5767,rawdata_5767.csv
"Upon graduation, Grant adopted the form of his new name with middle initial only, never acknowledging that the 'S' stood for Simpson.",rawdata_5768,rawdata_5768.csv
"He graduated from West Point in 1843, ranking 21st in a class of 39.",rawdata_5769,rawdata_5769.csv
"At the academy, he established a reputation as a fearless and expert horseman.",rawdata_5770,rawdata_5770.csv
"Grant drank distilled liquor and, during the American Civil War, began smoking huge numbers of cigars (one story had it that he smoked over 10,000 in five years) which may well have contributed to his throat cancer of later life.",rawdata_5771,rawdata_5771.csv
"His father, a tanner, and his mother were born in Pennsylvania.",rawdata_5772,rawdata_5772.csv
Kennedy was a member of the prominent Kennedy political family.,rawdata_5773,rawdata_5773.csv
"Considered the icon of American liberalism, Kennedy is the youngest person ever to be elected president of the country, at the age of 43.",rawdata_5774,rawdata_5774.csv
"During this period, he published Profiles in Courage, highlighting eight instances in which U.S. Senators risked their careers by standing by their personal beliefs.",rawdata_5775,rawdata_5775.csv
"He was honorably discharged in early 1945, just a few months before the Japanese surrendered.",rawdata_5776,rawdata_5776.csv
"He was reelected twice, but had a mixed voting record, often diverging from President Harry S. Truman and the rest of the Democratic Party.",rawdata_5777,rawdata_5777.csv
"However, the U.S. Navy accepted him in September of that year.",rawdata_5778,rawdata_5778.csv
"By the 1964 election, Reagan was an outspoken supporter of conservative Republican Barry Goldwater.",rawdata_5779,rawdata_5779.csv
"Though these requests were initially laughed off by Reagan, he says in his autobiography, he eventually gave in, after countless sleepless nights.""""",rawdata_5780,rawdata_5780.csv
"His paternal great-grandfather, Michael Reagan, immigrated to the United States from Ballyporeen, County Tipperary, Ireland in the 1860s.",rawdata_5781,rawdata_5781.csv
"Prior to his immigration, the family name was spelled Regan.",rawdata_5782,rawdata_5782.csv
"His maternal great-grandfather, John Wilson, immigrated to the United States from Paisley, Scotland in the early 1800s.",rawdata_5783,rawdata_5783.csv
"His presidency was marked by new economic policies, dubbed Reaganomics and a confrontational foreign policy towards the Soviet Union and Socialist movements around the world.",rawdata_5784,rawdata_5784.csv
"Reagan tried repeatedly to go overseas for combat duty, but was turned down because of his astigmatism.",rawdata_5785,rawdata_5785.csv
"Reagan was reelected in a landslide in the 1984 presidential election, defeating Carter's Vice President Walter Mondale by winning 49 of 50 states and receiving nearly 60 percent of the popular vote.",rawdata_5786,rawdata_5786.csv
Reagan developed an early gift for storytelling and acting.,rawdata_5787,rawdata_5787.csv
"He was a radio announcer as an affiliate of the Chicago Cubs baseball games, getting only the bare outlines of the game from a ticker and relying on his imagination and storytelling gifts to flesh out the game.",rawdata_5788,rawdata_5788.csv
"Once in 1934, during the ninth inning of a Cubs-St. Louis Cardinals game, the wire went dead.",rawdata_5789,rawdata_5789.csv
Reagan smoothly improvised a fictional play-by-play (in which hitters on both teams fouled off pitches) until the wire was restored.,rawdata_5790,rawdata_5790.csv
"When left-wing SLA terrorists kidnapped Patty Hearst in Berkeley and gave a list of demands that included free distribution of food to the poor, Reagan suggested that it would be a good time for an outbreak of botulism.",rawdata_5791,rawdata_5791.csv
"Hodgkin and Huxley shared the prize that year with John Carew Eccles, who was cited for research on synapses.",rawdata_5792,rawdata_5792.csv
"Hodgkin and Huxley's findings led the pair to hypothesize ion channels, which were confirmed only decades later.",rawdata_5793,rawdata_5793.csv
He was named a first team All-American in his junior and senior seasons.,rawdata_5794,rawdata_5794.csv
"In 1986, Schwarzenegger married TV journalist Maria Shriver, niece of the late President of the United States John F. Kennedy.",rawdata_5795,rawdata_5795.csv
"Klaas finished his career at Washington having played in 69 games, scoring ten goals and 21 assists.",rawdata_5796,rawdata_5796.csv
"He was drafted by the San Jose Earthquakes in the third round of the 2005 MLS SuperDraft, but opted to not show up for camp, instead signing with the nearby Sounders.",rawdata_5797,rawdata_5797.csv
"While enjoying popular but little critical success during his own lifetime, Kerouac is now considered one of America's most important authors.",rawdata_5798,rawdata_5798.csv
"Kerouac's spontaneous, confessional language style inspired other writers, including Tom Robbins, Richard Brautigan, Hunter S. Thompson, Ken Kesey, and Bob Dylan.",rawdata_5799,rawdata_5799.csv
"He started writing his first novel, called The Town and the City.",rawdata_5800,rawdata_5800.csv
It was published in 1950 and earned him some respect as a writer.,rawdata_5801,rawdata_5801.csv
"His parents, Leo-Alcide Kerouac and Gabrielle-Ange Lévesque, were natives of the province of Quebec in Canada.",rawdata_5802,rawdata_5802.csv
"Like many other Quebecers of their generation, the Lévesques and Kerouacs were part of the Quebec emigration to New England to find employment.",rawdata_5803,rawdata_5803.csv
Jack didn't start to learn English until the age of six.,rawdata_5804,rawdata_5804.csv
"At home, he and his family spoke Quebec French.",rawdata_5805,rawdata_5805.csv
"That year, he also married Rose Fitzgerald, the daughter of John F. Fitzgerald, the Democrat mayor of Boston and probably the most recognized politician in the city.",rawdata_5806,rawdata_5806.csv
"At an early age, he was profoundly marked by the death of his elder brother Gérard, later prompting him to write the book Visions of Gerard.",rawdata_5807,rawdata_5807.csv
He also played for the New Haven Eagles and Bronx Tigers of the Canadian-American Hockey League.,rawdata_5808,rawdata_5808.csv
"Besides his film roles, he appeared on the television screen often later is his career.",rawdata_5809,rawdata_5809.csv
"For his contribution to the television industry, J. Carrol Naish has a star on the Hollywood Walk of Fame at 6145 Hollywood Blvd.",rawdata_5810,rawdata_5810.csv
"While Franklin was finding himself in London, Deborah married a man named John Rodgers.",rawdata_5811,rawdata_5811.csv
This proved to be an regrettable decision.,rawdata_5812,rawdata_5812.csv
"With Rodgers' fate unknown, and bigamy an offense punishable by public whipping and imprisonment, Deborah was not free to remarry.",rawdata_5813,rawdata_5813.csv
When he first arrived he worked in several printer shops around town.,rawdata_5814,rawdata_5814.csv
"However, he was not satisfied by the immediate prospects.",rawdata_5815,rawdata_5815.csv
His wife is Barbara Bush.,rawdata_5816,rawdata_5816.csv
"Two weeks later she married Michael Jackson on May 18, 1994.",rawdata_5817,rawdata_5817.csv
"She was First Lady of the United States from 1993 to 2001, as the wife of President Bill Clinton.",rawdata_5818,rawdata_5818.csv
"Following this he returned to Philadelphia in 1726 with the help of a merchant named Thomas Denham, who gave Franklin a position as clerk, shopkeeper and bookkeeper in Denham's merchant business.",rawdata_5819,rawdata_5819.csv
The cgs unit of electric charge has been named after him: one franklin (Fr) is equal to one statcoulomb.,rawdata_5820,rawdata_5820.csv
"His mother, Abiah Folger, was born in Nantucket, Massachusetts on August 15, 1667, to Peter Folger, a miller and schoolteacher, and his wife Mary Morrill a former indentured servant.",rawdata_5821,rawdata_5821.csv
"Sometime during the second half of 1683, the Franklins left England for Boston, Massachusetts; and while in Boston, they had several more children, including: Josiah Jr. (August 23, 1685), Ann (January 5, 1687), Joseph (February 5, 1688), and Joseph (June 30, 1689) (the first Joseph having died soon after birth).",rawdata_5822,rawdata_5822.csv
"While the identity of William's mother remains unknown, perhaps the responsibility of an infant child gave Franklin a reason to take up residence with Deborah Read.",rawdata_5823,rawdata_5823.csv
"His father, Josiah Franklin, was a tallow chandler, a maker of candles, who married twice.",rawdata_5824,rawdata_5824.csv
"His schooling ended at ten and at 12 he became an apprentice to his brother James, a printer who published the New England Courant.",rawdata_5825,rawdata_5825.csv
While a printing apprentice he wrote under the pseudonym of 'Silence Dogood' who was ostensibly a middle-aged widow.,rawdata_5826,rawdata_5826.csv
His brother and the Courant's readers did not initially know the real author.,rawdata_5827,rawdata_5827.csv
His brother was not impressed when he discovered his popular correspondent was his younger brother.,rawdata_5828,rawdata_5828.csv
He left his apprenticeship without permission and in so doing became a fugitive.,rawdata_5829,rawdata_5829.csv
"He entered the U.S. Army as a private in 1941, was commissioned, and served in the Pacific theater.",rawdata_5830,rawdata_5830.csv
At the end of the war he was a captain on General Douglas MacArthur's intelligence staff.,rawdata_5831,rawdata_5831.csv
"Early in life, he developed an interest in politics and history, and, during the war years, a special admiration for Winston Churchill, whom he would later cite as an important influence.",rawdata_5832,rawdata_5832.csv
"After he left the Pentagon, he became publisher and chairman of Forbes magazine, where over the next decade he wrote frequently on defense and national security issues.",rawdata_5833,rawdata_5833.csv
"In 1990, he wrote Fighting for Peace, an account of his Pentagon years; in 1996, Weinberger co-authored a book entitled The Next War, which raised questions about the adequacy of U.S. military capabilities following the end of the Cold War.",rawdata_5834,rawdata_5834.csv
"After he published his book, his colleages from the Reagan administration broke contact and refused to speak with him.",rawdata_5835,rawdata_5835.csv
"She died in Poughkeepsie, New York of heart failure, which was chiefly due to her diabetes.",rawdata_5836,rawdata_5836.csv
"Mildred was the sister of Al Rinker, who also sang with Paul Whiteman.",rawdata_5837,rawdata_5837.csv
"He is the leader of the Adalet ve Kalkinma Partisi (AK Party, or Justice and Development Party).",rawdata_5838,rawdata_5838.csv
"Erdoğan played semi-professional football for 16 years and worked for Istanbul's municipal transport company, and became active in politics with the now-defunct Islamist National Salvation Party (Milli Selâmet Partisi), led by Necmettin Erbakan.",rawdata_5839,rawdata_5839.csv
"Soon after he was born, he moved to New York with his father, where he began acting and playing music.",rawdata_5840,rawdata_5840.csv
"He soon recorded Desireless, and it became a hit across Scandinavia and the rest of Europe, and an American release came in 1998.",rawdata_5841,rawdata_5841.csv
"In 1912, his interests developed into using his mathematical skills assisting Henry Moseley on X-ray diffraction.",rawdata_5842,rawdata_5842.csv
He is currently the 46th Vice President of the United States under President George W. Bush.,rawdata_5843,rawdata_5843.csv
"Under President Gerald Ford, Cheney became Assistant to the President and the youngest White House Chief of Staff in history.",rawdata_5844,rawdata_5844.csv
"He was campaign manager for Ford's 1976 presidential campaign, while James Baker served as campaign chairman.",rawdata_5845,rawdata_5845.csv
"However, a police arrest card similar to the one that haunted President George W. Bush and maintained by the Rock Springs Police Department shows that Cheney was fined $100 for his second DWI conviction.",rawdata_5846,rawdata_5846.csv
"At the time, it was not possible for the authorities in each area to link the two convictions which would have resulted in the second offence being viewed much more seriously.",rawdata_5847,rawdata_5847.csv
"Since his second Wyoming arrest, Cheney has had no further convictions.",rawdata_5848,rawdata_5848.csv
"One of his first known ancestors was Ralph de Chesney, Sire of Quesnay who fought on the side of William the Conqueror in the Battle of Hastings in 1066.",rawdata_5849,rawdata_5849.csv
"Cheney was elected to represent Wyoming in the U.S. House of Representatives to replace Teno Roncalio, who had resigned from Congress.",rawdata_5850,rawdata_5850.csv
"George W. Bush in March or April, 2005, to be General Counsel of the Department of Homeland Security.",rawdata_5851,rawdata_5851.csv
The Perrys have four children.,rawdata_5852,rawdata_5852.csv
"When he went to the nearby Shrewsbury School the next year, he lived there as a 'boarder'.",rawdata_5853,rawdata_5853.csv
"He served in the United States Army in World War II, then got a law degree from Tulane University.",rawdata_5854,rawdata_5854.csv
She currently works for the State Department's Near East Affairs Bureau.,rawdata_5855,rawdata_5855.csv
"Mary is one of her father's top campaign aides and closest confidantes and lives in Denver, Colorado.",rawdata_5856,rawdata_5856.csv
"He decided after three semesters to take some time off from Yale, on account of difficulty with his studies.",rawdata_5857,rawdata_5857.csv
She has authored or co-authored eight books and numerous articles.,rawdata_5858,rawdata_5858.csv
"She served from 1986 to 1996 as Chair of the National Endowment for the Humanities, appointed by Ronald Reagan.",rawdata_5859,rawdata_5859.csv
She was at one time a co-host on CNN's Crossfire.,rawdata_5860,rawdata_5860.csv
After studying at the Louisiana State University he joined the Monroe Police Department.,rawdata_5861,rawdata_5861.csv
